@relation spk2m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,HL-,LH-,U,H*,LL-,L*,HH-}

@data
17,18,JJ,19,OPRD,?,?,R1-2,?,?,2,Z,13,64,74,77,94,119,25,0.286,0.286,H*
18,18,JJ,19,ADV,?,?,R1-2,?,?,2,Z,30,45,63,75,35,37,2,0.289,0.578,LL-
1,14,PRP,2,SBJ,?,?,T1,?,?,4,A,36,42,67,77,99,106,7,0.211,0.211,U
2,14,VB,0,ROOT,?,?,R1,?,?,4,B,14,66,75,80,99,148,49,0.307,0.307,H*
3,14,DT,4,NMOD,?,?,R1,?,?,4,B,7,72,76,79,108,111,2,0.087,0.087,U
4,14,NN,2,OBJ,?,?,R1,?,?,4,B,9,72,79,80,111,121,10,0.252,0.252,H*
5,14,IN,4,NMOD,?,?,R1,?,?,4,B,8,69,74,77,99,107,8,0.115,0.115,U
6,14,JJ,9,NMOD,?,?,R1,?,?,4,B,26,51,71,78,86,124,38,0.157,0.472,S
7,14,NNS,5,PMOD,?,?,R1,?,?,4,B,20,54,66,74,70,107,37,0.316,0.316,S
8,14,RB,2,MNR,?,?,R1,?,?,4,B,43,33,56,76,36,111,74,0.428,0.856,LH-
9,14,WDT,14,SBJ,P2,yes,R1,T1,?,4,C,17,56,66,73,101,122,21,0.211,0.211,U
10,14,RB,14,ADV,P2,yes,R1,R1,?,4,Z,17,61,73,78,111,130,19,0.211,0.211,S
11,14,VB,2,COORD,P2,yes,R1,R1,?,4,Z,28,54,72,82,94,217,122,0.176,0.527,H*
12,14,DT,19,NMOD,P2,yes,R1,R1,?,4,Z,16,58,68,74,96,100,4,0.124,0.124,U
13,14,JJ,19,NMOD,P2,yes,R1,R1,?,4,Z,27,51,71,78,44,111,67,0.226,0.678,L*+H
14,14,NNS,14,OBJ,P2,yes,R1,R1,?,4,Z,21,49,62,70,0,0,0,0.366,0.366,LL-
1,18,DT,3,NMOD,?,?,T1,?,?,2,A,23,48,60,71,97,114,17,0.154,0.154,U
2,18,JJ,3,NMOD,?,?,T1,?,?,2,A,20,63,75,83,95,138,43,0.212,0.212,H*
3,18,NN,10,SBJ,?,?,T1,?,?,2,A,18,63,75,81,110,143,33,0.121,0.486,S
4,18,IN,3,NMOD,?,?,T1,?,?,2,A,14,61,69,75,103,109,6,0.096,0.096,U
5,18,DT,8,NMOD,?,?,T1,?,?,2,A,11,64,70,75,90,109,19,0.159,0.159,U
6,18,NNP,8,NMOD,?,?,T1,?,?,2,A,30,50,72,80,104,119,16,0.166,0.332,S
7,18,NN,8,NMOD,?,?,T1,?,?,2,A,24,53,69,78,111,123,12,0.274,0.274,H*
8,18,NN,4,PMOD,?,?,T1,?,?,2,A,37,41,57,78,85,86,1,0.534,0.534,LL-
9,18,RB,10,TMP,?,?,R1,?,?,2,Z,24,56,74,80,102,127,25,0.332,0.332,H*
10,18,VBZ,0,ROOT,?,?,R1,?,?,2,Z,10,61,66,70,95,114,19,0.077,0.077,U
11,18,VBN,10,VC,?,?,R1,?,?,2,Z,23,54,73,78,102,111,9,0.231,0.231,S
12,18,IN,11,ADV,?,?,R1,?,?,2,Z,16,55,66,71,80,90,10,0.163,0.163,U
13,18,JJ,14,NMOD,?,?,R1,?,?,2,Z,19,60,73,79,100,119,19,0.151,0.303,S
14,18,NNS,12,PMOD,?,?,R1,?,?,2,Z,37,38,63,75,82,96,14,0.481,0.481,S
15,18,VBN,14,APPO,?,?,R1,?,?,2,Z,30,46,67,76,101,111,10,0.154,0.308,S
16,18,IN,15,LGS,?,?,R1,?,?,2,Z,17,62,74,80,86,94,7,0.159,0.159,L*
17,18,NN,18,NMOD,?,?,R1,?,?,2,Z,23,51,66,74,83,101,18,0.231,0.231,S
18,18,NNS,16,PMOD,?,?,R1,?,?,2,Z,16,54,62,70,33,86,54,0.159,0.476,LL-
1,17,DT,3,NMOD,?,?,T1,?,?,2,A,21,54,68,76,106,106,0,0.085,0.085,U
2,17,JJ,3,NMOD,?,?,T1,?,?,2,A,22,58,72,79,106,151,44,0.117,0.35,L*+H
3,17,NN,4,SBJ,?,?,T1,?,?,2,A,31,47,68,78,102,131,29,0.235,0.47,S
4,17,VBZ,0,ROOT,?,?,R1,?,?,2,Z,8,63,68,71,0,0,0,0.12,0.12,U
5,17,RB,6,AMOD,?,?,R1,?,?,2,Z,22,56,72,78,110,132,22,0.143,0.285,S
6,17,JJ,4,PRD,?,?,R1,?,?,2,Z,22,59,71,81,88,118,29,0.118,0.47,H*
7,17,TO,4,PRP,?,?,R1,?,?,2,Z,3,71,73,74,88,94,5,0.04,0.04,U
8,17,VB,7,IM,?,?,R1,?,?,2,Z,31,49,68,79,86,102,16,0.208,0.415,H*
9,17,TO,8,ADV,?,?,R1,?,?,2,Z,13,59,66,72,0,0,0,0.095,0.095,U
10,17,JJ,11,NMOD,?,?,R1,?,?,2,Z,19,57,72,77,101,103,3,0.095,0.19,S
11,17,NNS,9,PMOD,?,?,R1,?,?,2,Z,35,40,57,75,0,0,0,0.571,0.571,LL-
12,17,JJ,14,DEP,?,?,R1,?,?,2,Z,36,42,64,77,92,108,16,0.295,0.295,S
13,17,IN,11,NMOD,?,?,R1,?,?,2,Z,26,48,62,73,85,92,7,0.14,0.14,U
14,17,NN,14,PMOD,?,?,R1,?,?,2,Z,22,59,71,81,92,102,10,0.22,0.44,H*
15,17,NNS,15,COORD,?,?,R1,?,?,2,Z,26,50,67,76,80,95,15,0.293,0.586,L*
16,17,CC,17,COORD,?,?,R1,?,?,2,Z,21,50,64,71,85,100,15,0.19,0.19,U
17,17,NN,18,CONJ,?,?,R1,?,?,2,Z,26,50,65,76,90,91,1,0.412,0.412,LL-
1,13,NNP,2,TITLE,?,?,SP1,T1,?,3,A,36,43,69,79,104,122,18,0.169,0.338,S
2,13,NNP,3,SBJ,?,?,SP1,T1,?,3,A,34,44,69,79,106,201,95,0.233,0.466,L*+H
3,13,VBD,0,ROOT,?,?,SP1,R1,?,3,A,25,53,69,78,107,117,11,0.229,0.229,S
4,13,DT,6,NMOD,?,?,T1,?,?,3,B,19,56,68,75,98,107,9,0.146,0.146,S
5,13,JJ,6,NMOD,?,?,T1,?,?,3,B,30,47,70,78,99,119,20,0.138,0.413,L*+H
6,13,NN,7,SBJ,?,?,T1,?,?,3,B,34,43,66,77,88,114,27,0.182,0.909,LH-
7,13,VBZ,3,OBJ,?,?,R1,?,?,3,Z,21,57,70,78,104,124,20,0.322,0.322,S
8,13,VB,7,VC,?,?,R1,?,?,3,Z,24,54,70,78,99,108,9,0.194,0.194,H*
9,13,DT,11,NMOD,?,?,R1,?,?,3,Z,13,63,69,75,82,87,5,0.113,0.113,U
10,13,NN,9,OBJ,?,?,R1,?,?,3,Z,23,56,70,79,80,103,23,0.26,0.26,L*
11,13,IN,11,NMOD,?,?,R1,?,?,3,Z,6,65,68,71,83,91,7,0.101,0.101,U
12,13,DT,14,NMOD,?,?,R1,?,?,3,Z,31,43,63,74,45,45,0,0.159,0.159,U
13,13,NN,12,PMOD,?,?,R1,?,?,3,Z,20,51,61,70,43,91,48,0.346,0.346,LL-
1,12,PRP,2,SBJ,?,?,T1,?,?,2,A,32,41,58,73,0,0,0,0.128,0.128,U
2,12,VBD,0,ROOT,?,?,R1,T1,?,2,Z,25,57,70,81,102,124,23,0.175,0.351,S
3,12,DT,5,NMOD,?,?,R1,T1,?,2,Z,4,67,69,71,91,91,1,0.059,0.059,U
4,12,JJ,5,NMOD,?,?,R1,T1,?,2,Z,23,58,73,81,91,146,55,0.171,0.342,L*+H
5,12,NN,2,OBJ,?,?,R1,T1,?,2,Z,39,35,54,74,84,96,12,0.783,0.783,LL-
6,12,IN,2,ADV,?,?,R1,T1,?,2,Z,28,44,65,73,89,98,9,0.15,0.15,U
7,12,NN,9,NMOD,?,?,R1,T1,?,2,Z,14,66,73,80,92,112,20,0.131,0.392,H*
8,12,NN,7,PMOD,?,?,R1,T1,?,2,Z,35,39,56,74,80,99,20,0.386,1.157,HL-
9,12,TO,2,ADV,?,?,R1,R1,?,2,Z,20,53,66,73,95,103,7,0.123,0.123,U
10,12,DT,16,NMOD,?,?,R1,R1,?,2,Z,20,55,68,75,91,95,4,0.109,0.109,U
11,12,VBG,16,NMOD,?,?,R1,R1,?,2,Z,17,64,73,80,82,113,31,0.121,0.724,H*
12,12,NN,11,PMOD,?,?,R1,R1,?,2,Z,26,43,63,69,33,82,48,0.423,0.423,LL-
1,21,DT,2,NMOD,?,?,T1,?,?,4,A,35,49,68,84,102,132,30,0.327,0.327,H*
2,21,NNS,3,SBJ,?,?,T1,?,?,4,A,24,54,71,78,106,113,8,0.49,0.49,S
3,21,VBP,0,ROOT,?,?,R1,?,?,4,B,28,49,69,77,97,99,3,0.124,0.124,U
4,21,RB,3,TMP,?,?,R1,?,?,4,B,8,71,77,79,92,121,29,0.196,0.196,S
5,21,VBN,3,VC,?,?,R1,?,?,4,B,16,62,72,79,109,127,19,0.159,0.477,L*+H
6,21,IN,5,ADV,?,?,R1,?,?,4,B,22,53,68,76,104,108,3,0.114,0.229,S
7,21,DT,10,NMOD,?,?,R1,?,?,4,B,23,53,68,76,85,87,2,0.098,0.098,U
8,21,DT,10,NMOD,?,?,R1,?,?,4,B,21,56,68,77,102,118,16,0.196,0.196,H*
9,21,NN,10,NMOD,?,?,R1,?,?,4,B,30,47,70,78,82,113,31,0.225,0.451,S
10,21,NNS,6,PMOD,?,?,R1,?,?,4,B,33,37,53,71,74,86,12,1.026,1.026,LL-
11,21,WDT,13,SBJ,P2,yes,R1,T1,?,4,C,33,38,62,71,0,0,0,0.196,0.196,U
12,21,VBP,10,NMOD,P2,yes,R1,R1,?,4,Z,4,73,76,78,93,96,3,0.078,0.078,U
13,21,RB,13,TMP,P2,yes,R1,R1,?,4,Z,18,61,75,79,95,107,13,0.17,0.17,H*
14,21,VBN,13,VC,P2,yes,R1,R1,?,4,Z,48,34,63,83,110,129,19,0.219,0.875,L*+H
15,21,CC,15,COORD,P2,yes,R1,R1,?,4,Z,7,68,72,75,91,95,4,0.105,0.105,U
16,21,VBN,16,CONJ,P2,yes,R1,R1,?,4,Z,33,49,74,82,91,110,19,0.186,0.372,L*+H
17,21,TO,17,OPRD,P2,yes,R1,R1,?,4,Z,14,50,57,64,0,0,0,0.086,0.086,U
18,21,VB,18,IM,P2,yes,R1,R1,?,4,Z,32,47,69,79,76,113,37,0.267,0.534,H*
19,21,CC,19,COORD,P2,yes,R1,R1,?,4,Z,25,45,64,71,87,103,16,0.122,0.122,U
20,21,VB,20,CONJ,P2,yes,R1,R1,?,4,Z,22,54,67,76,86,96,10,0.164,0.328,S
21,21,NN,21,OBJ,P2,yes,R1,R1,?,4,Z,19,51,63,70,83,83,0,0.308,0.308,HL-
1,19,CD,2,NMOD,?,?,T1,?,?,2,A,34,45,68,79,139,157,18,0.292,0.292,H*
2,19,NN,9,SBJ,?,?,T1,?,?,2,A,13,67,74,79,103,164,61,0.198,0.396,S
3,19,VBN,2,APPO,?,?,T1,?,?,2,A,36,45,67,81,91,137,45,0.164,0.493,S
4,19,IN,3,LGS,?,?,T1,?,?,2,A,20,59,71,79,99,111,12,0.183,0.183,S
5,19,DT,4,PMOD,?,?,T1,?,?,2,A,15,62,71,77,115,126,12,0.206,0.206,H*
6,19,IN,5,NMOD,?,?,T1,?,?,2,A,3,74,75,77,109,115,5,0.063,0.063,U
7,19,DT,8,NMOD,?,?,T1,?,?,2,A,27,49,66,76,97,109,12,0.138,0.138,S
8,19,NNS,6,PMOD,?,?,T1,?,?,2,A,39,39,60,77,84,103,19,0.268,0.803,LH-
9,19,VBZ,0,ROOT,?,?,R1,?,?,2,Z,34,48,73,83,93,116,23,0.241,0.482,H*
10,19,DT,12,NMOD,?,?,R1,?,?,2,Z,6,67,70,72,97,98,1,0.065,0.065,U
11,19,NN,12,NMOD,?,?,R1,?,?,2,Z,23,53,68,76,109,131,21,0.12,0.36,S
12,19,NN,9,OBJ,?,?,R1,?,?,2,Z,38,38,63,76,80,94,14,0.527,0.527,S
13,19,VBN,12,APPO,?,?,R1,?,?,2,Z,36,43,63,80,117,119,2,0.224,0.447,S
14,19,TO,13,OPRD,?,?,R1,?,?,2,Z,10,62,67,72,107,113,6,0.097,0.097,U
15,19,VB,14,IM,?,?,R1,?,?,2,Z,13,65,73,78,98,113,15,0.229,0.229,S
16,19,RB,20,NMOD,?,?,R1,?,?,2,Z,10,69,77,79,113,129,16,0.118,0.235,L*+H
17,19,DT,18,NMOD,?,?,R1,?,?,2,Z,19,54,62,73,113,113,1,0.069,0.069,U
18,19,NN,20,NMOD,?,?,R1,?,?,2,Z,34,41,64,75,91,105,14,0.355,0.355,S
19,19,NN,15,OBJ,?,?,R1,?,?,2,Z,29,46,64,75,62,107,45,0.263,0.526,LL-
1,13,EX,3,SBJ,?,?,R1,?,?,2,A,39,41,69,80,84,106,22,0.232,0.232,S
2,13,VBZ,16,OBJ,?,?,R1,?,?,2,A,3,69,72,72,102,106,4,0.062,0.062,U
3,13,DT,6,NMOD,?,?,R1,?,?,2,A,3,74,76,77,96,105,9,0.071,0.071,U
4,13,JJ,6,NMOD,?,?,R1,?,?,2,A,20,65,77,85,98,137,39,0.257,0.257,H*
5,13,NN,3,PRD,?,?,R1,?,?,2,A,22,59,73,81,117,128,11,0.141,0.282,S
6,13,IN,8,AMOD,?,?,R1,?,?,2,A,31,49,71,80,91,92,1,0.21,0.21,S
7,13,RB,3,LOC,?,?,R1,?,?,2,A,26,51,69,76,90,94,3,0.303,0.303,S
8,13,JJ,8,AMOD,?,?,R1,?,?,2,A,26,52,71,78,114,126,12,0.19,0.381,H*
9,13,IN,3,ADV,?,?,R1,?,?,2,A,18,53,66,71,82,88,6,0.133,0.133,U
10,13,JJ,12,NMOD,?,?,R1,?,?,2,A,16,62,71,78,82,107,25,0.155,0.309,S
11,13,NNS,10,PMOD,?,?,R1,?,?,2,A,27,47,62,74,81,102,22,0.477,0.477,HL-
12,13,PRP,16,SBJ,?,?,SP1,?,?,2,Z,23,47,61,70,88,89,0,0.09,0.09,U
13,13,VBD,0,ROOT,?,?,SP1,?,?,2,Z,23,48,64,71,87,88,1,0.365,0.365,LL-
1,18,RB,7,ADV,?,?,SP1,?,?,4,A,39,43,74,82,114,138,24,0.137,0.548,H*
2,18,PRP,4,SBJ,?,?,SP2,?,?,4,B,12,61,69,73,95,100,5,0.088,0.088,U
3,18,VBD,0,ROOT,?,?,SP2,?,?,4,B,47,30,57,77,83,87,4,0.607,0.607,LL-
4,18,PRP,7,SBJ,?,?,T1,?,?,4,C,26,51,70,77,104,111,6,0.147,0.147,U
5,18,VBZ,4,OBJ,?,?,R1,?,?,4,Z,6,71,75,77,99,108,9,0.124,0.124,U
6,18,VBG,7,VC,?,?,R1,?,?,4,Z,18,63,74,81,89,135,46,0.138,0.554,L*+H
7,18,IN,8,ADV,?,?,R1,?,?,4,Z,30,45,64,75,89,102,13,0.147,0.147,U
8,18,NNP,11,NAME,?,?,R1,?,?,4,Z,29,49,70,78,44,118,74,0.265,0.265,S
9,18,NNP,9,PMOD,?,?,R1,?,?,4,Z,39,39,61,78,97,126,30,0.224,0.672,HL-
10,18,TO,8,PRP,?,?,R1,?,?,4,Z,22,52,66,74,95,105,10,0.118,0.118,U
11,18,VB,12,IM,?,?,R1,?,?,4,Z,30,54,72,84,90,119,30,0.227,0.454,H*
12,18,DT,15,NMOD,?,?,R1,?,?,4,Z,18,58,67,76,90,90,0,0.077,0.077,U
13,18,NN,13,OBJ,?,?,R1,?,?,4,Z,39,38,67,77,100,214,114,0.184,0.736,L*+H
14,18,TO,13,PRP,?,?,R1,?,?,4,Z,15,56,64,70,97,107,9,0.112,0.112,U
15,18,VB,16,IM,?,?,R1,?,?,4,Z,20,62,74,81,93,118,25,0.253,0.253,L*
16,18,VBG,20,NMOD,?,?,R1,?,?,4,Z,17,62,74,79,94,113,19,0.171,0.342,S
17,18,JJ,20,NMOD,?,?,R1,?,?,4,Z,31,50,71,81,87,113,26,0.165,0.33,S
18,18,NN,17,OBJ,?,?,R1,?,?,4,Z,32,45,64,77,30,100,70,0.271,0.541,LL-
1,15,RB,5,ADV,?,?,SP1,?,?,3,A,49,36,64,85,88,132,44,0.296,0.889,H*
2,15,DT,4,NMOD,?,?,T1,?,?,3,B,12,61,68,73,101,107,6,0.098,0.098,U
3,15,NNS,5,SBJ,?,?,T1,?,?,3,B,35,46,70,81,100,139,39,0.155,0.618,L*+H
4,15,VBP,0,ROOT,?,?,R1,?,?,3,Z,7,71,76,78,88,100,12,0.069,0.069,U
5,15,VBG,5,VC,?,?,R1,?,?,3,Z,21,56,72,77,87,100,13,0.101,0.201,S
6,15,VBN,6,VC,?,?,R1,?,?,3,Z,29,50,67,79,103,109,6,0.368,0.368,LL-
7,15,IN,7,LGS,?,?,R1,?,?,3,Z,3,76,77,78,87,88,0,0.093,0.093,S
8,15,JJ,10,NMOD,?,?,R1,?,?,3,Z,25,54,73,79,104,120,16,0.113,0.226,H*
9,15,NNS,8,PMOD,?,?,R1,?,?,3,Z,20,58,71,78,91,110,19,0.204,0.407,S
10,15,IN,7,LOC,?,?,R1,?,?,3,Z,5,68,71,73,91,95,3,0.083,0.083,U
11,15,DT,14,NMOD,?,?,R1,?,?,3,Z,8,63,67,71,89,91,3,0.069,0.069,U
12,15,JJ,14,NMOD,?,?,R1,?,?,3,Z,18,59,71,77,86,94,8,0.149,0.446,S
13,15,NNS,11,PMOD,?,?,R1,?,?,3,Z,43,34,54,77,46,115,69,0.45,0.9,LL-
14,15,JJ,17,NMOD,?,?,R1,?,?,3,Z,8,71,76,79,96,116,20,0.104,0.208,H*
15,15,NNS,5,PRD,?,?,R1,?,?,3,Z,30,51,68,81,79,96,17,0.154,0.462,LL-
1,18,WP,2,SBJ,?,?,T1,?,?,2,A,34,43,64,78,112,122,10,0.207,0.207,U
2,18,VBD,0,ROOT,?,?,T1,R1,?,2,A,16,64,74,80,111,147,35,0.14,0.279,H*
3,18,DT,5,NMOD,?,?,T1,T1,?,2,A,4,76,78,80,101,111,10,0.071,0.071,U
4,18,JJS,5,NMOD,?,?,T1,T1,?,2,A,29,54,72,82,102,139,37,0.157,0.314,S
5,18,NN,6,SBJ,?,?,T1,T1,?,2,A,42,37,61,79,82,99,16,0.667,0.667,LH-
6,18,VBD,2,OBJ,?,?,R1,?,?,2,Z,10,65,71,74,97,100,3,0.091,0.091,U
7,18,DT,8,NMOD,?,?,R1,?,?,2,Z,3,71,72,74,94,97,3,0.081,0.081,U
8,18,NN,6,PRD,?,?,R1,?,?,2,Z,36,46,70,82,92,133,41,0.286,0.571,L*+H
9,18,IN,8,NMOD,?,?,R1,?,?,2,Z,31,46,68,77,93,107,14,0.102,0.205,S
10,18,DT,11,NMOD,?,?,R1,?,?,2,Z,14,64,72,77,91,93,2,0.095,0.095,U
11,18,NN,9,PMOD,?,?,R1,?,?,2,Z,21,59,75,80,107,119,12,0.162,0.324,L*+H
12,18,IN,11,NMOD,?,?,R1,?,?,2,Z,6,68,72,74,90,107,17,0.052,0.052,U
13,18,DT,18,NMOD,?,?,R1,?,?,2,Z,8,67,72,75,89,96,7,0.095,0.095,U
14,18,NNP,15,NAME,?,?,R1,?,?,2,Z,4,73,76,77,94,114,20,0.195,0.195,S
15,18,NNP,18,NMOD,?,?,R1,?,?,2,Z,12,65,74,78,96,107,12,0.221,0.443,S
16,18,NN,17,NMOD,?,?,R1,?,?,2,Z,33,46,68,80,90,226,136,0.157,0.471,S
17,18,NN,18,NMOD,?,?,R1,?,?,2,Z,17,61,74,78,76,95,19,0.276,0.276,S
18,18,NN,12,PMOD,?,?,R1,?,?,2,Z,28,43,62,71,79,107,28,0.248,0.495,HL-
1,11,DT,2,NMOD,?,?,T1,?,?,2,A,29,38,56,67,0,0,0,0.109,0.109,U
2,11,NN,3,SBJ,?,?,T1,?,?,2,A,32,47,68,79,99,149,50,0.183,0.366,L*+H
3,11,VBZ,0,ROOT,?,?,R1,?,?,2,Z,33,49,69,81,105,127,22,0.358,0.358,S
4,11,RB,3,ADV,?,?,R1,?,?,2,Z,34,46,69,81,46,139,92,0.3,0.599,HL-
5,11,DT,7,NMOD,?,?,R1,?,?,2,Z,20,54,68,75,90,104,14,0.128,0.128,U
6,11,JJ,7,NMOD,?,?,R1,?,?,2,Z,22,58,75,80,99,116,17,0.149,0.298,L*+H
7,11,NN,3,OBJ,?,?,R1,?,?,2,Z,23,57,74,80,105,116,11,0.415,0.415,S
8,11,IN,7,NMOD,?,?,R1,?,?,2,Z,5,65,67,70,87,95,8,0.094,0.094,U
9,11,NNP,12,NMOD,?,?,R1,?,?,2,Z,27,49,68,76,85,108,23,0.275,0.55,L*
10,11,JJ,12,NMOD,?,?,R1,?,?,2,Z,25,53,71,79,89,100,11,0.153,0.46,S
11,11,NNS,8,PMOD,?,?,R1,?,?,2,Z,22,55,65,76,31,89,59,0.252,0.505,HL-
1,16,RB,13,TMP,?,?,SP1,?,?,3,A,48,35,70,83,106,137,31,0.196,0.392,L*+H
2,16,IN,1,AMOD,?,?,SP1,?,?,3,A,20,57,73,78,115,150,35,0.137,0.137,U
3,16,NNP,6,NMOD,?,?,SP1,?,?,3,A,39,40,72,79,108,134,27,0.213,0.638,L*
4,16,VBN,6,NMOD,?,?,SP1,?,?,3,A,36,44,70,79,108,128,20,0.178,0.355,S
5,16,NN,2,PMOD,?,?,SP1,?,?,3,A,47,34,61,81,80,119,39,0.636,0.636,HL-
6,16,DT,10,NMOD,?,?,T1,?,?,3,B,23,51,68,74,90,106,16,0.143,0.143,U
7,16,JJS,10,NMOD,?,?,T1,?,?,3,B,15,63,71,79,89,133,44,0.127,0.254,L*+H
8,16,NN,6,APPO,?,?,T1,?,?,3,B,27,53,71,79,91,122,31,0.143,0.286,S
9,16,RB,13,TMP,?,?,R1,?,?,3,Z,20,59,73,79,110,115,5,0.203,0.203,S
10,16,RB,11,AMOD,?,?,R1,?,?,3,Z,36,43,64,79,80,90,11,0.401,0.401,HL-
11,16,VBZ,0,ROOT,?,?,R1,?,?,3,Z,10,62,68,72,85,109,25,0.194,0.194,U
12,16,VBN,13,VC,?,?,R1,?,?,3,Z,3,76,77,79,97,108,11,0.134,0.134,L*
13,16,DT,18,NMOD,?,?,R1,?,?,3,Z,1,75,76,77,95,98,3,0.078,0.078,U
14,16,NNP,17,NAME,?,?,R1,?,?,3,Z,4,74,77,78,98,102,4,0.111,0.111,S
15,16,NNP,18,NMOD,?,?,R1,?,?,3,Z,12,65,73,78,81,102,21,0.173,0.346,S
16,16,NN,14,PRD,?,?,R1,?,?,3,Z,35,44,67,79,85,95,10,0.154,0.461,LL-
1,11,NNP,2,NAME,A1,?,T1,?,?,2,A,41,38,66,79,120,135,15,0.212,0.212,L*
2,11,NNP,5,NMOD,A1,?,T1,?,?,2,A,13,67,76,80,108,138,30,0.157,0.313,S
3,11,NN,5,NMOD,A1,?,T1,?,?,2,A,27,53,71,81,86,134,48,0.23,0.459,H*
4,11,NN,10,SBJ,A1,?,T1,?,?,2,A,36,38,57,74,82,94,12,0.281,0.843,LL-
5,11,NNP,8,NAME,A2,?,T1,?,?,2,A,30,51,73,81,89,119,31,0.19,0.38,S
6,11,NNP,5,APPO,A2,?,T1,?,?,2,A,44,35,55,79,80,121,41,0.452,0.905,LH-
7,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,34,51,73,85,106,120,14,0.353,0.353,H*
8,11,RP,10,PRT,?,?,R1,?,?,2,Z,9,71,77,80,100,119,19,0.155,0.155,S
9,11,IN,10,LOC,?,?,R1,?,?,2,Z,8,62,66,70,100,100,0,0.066,0.066,S
10,11,JJ,14,NMOD,?,?,R1,?,?,2,Z,22,55,66,77,0,0,0,0.256,0.256,S
11,11,NNS,12,PMOD,?,?,R1,?,?,2,Z,20,55,63,75,30,93,63,0.213,0.639,LL-
1,15,PRP,3,SBJ,?,?,T1,?,?,18,A,39,39,65,78,108,115,7,0.147,0.147,U
2,15,MD,15,OBJ,?,?,R1,?,?,18,B,3,77,79,80,115,137,22,0.181,0.181,H*
3,15,RB,3,ADV,?,?,R1,?,?,18,B,11,74,81,84,124,133,9,0.087,0.173,S
4,15,RB,4,AMOD,?,?,R1,?,?,18,B,16,67,77,83,94,131,37,0.265,0.265,S
5,15,VB,3,VC,?,?,R1,?,?,18,B,20,60,73,81,37,128,92,0.365,0.365,H*
6,15,WP,11,OBJ,P2,yes,R1-1,?,?,18,C,13,64,73,77,98,101,2,0.1,0.1,U
7,15,DT,10,NMOD,P2,yes,T1,?,?,18,D,16,61,71,77,90,97,8,0.111,0.111,U
8,15,JJ,10,NMOD,P2,yes,T1,?,?,18,D,21,61,72,82,89,111,21,0.136,0.409,L*
9,15,NNS,11,SBJ,P2,yes,T1,?,?,18,D,21,58,71,79,91,98,7,0.225,0.225,S
10,15,VBP,6,OBJ,P2,yes,R1-2,?,?,18,E,38,41,58,78,31,115,84,0.612,0.612,LH-
11,15,PRP,15,SBJ,?,?,SP1,?,?,18,Z,6,65,67,71,98,102,4,0.089,0.089,U
12,15,VBD,0,ROOT,?,?,SP1,?,?,18,Z,17,61,74,78,91,110,18,0.217,0.217,S
13,15,NNP,18,NAME,?,?,SP1,?,?,18,Z,7,73,76,80,89,97,8,0.157,0.313,L*
14,15,NNP,18,NAME,?,?,SP1,?,?,18,Z,2,72,73,74,85,91,6,0.129,0.129,S
15,15,NNP,15,OBJ,?,?,SP1,?,?,18,Z,29,44,64,73,43,88,45,0.232,0.464,LL-
1,16,DT,2,NMOD,P2,no,T1,?,?,5,A,46,35,69,82,110,134,24,0.316,0.316,H*
2,16,NNS,3,SBJ,P2,no,T1,?,?,5,A,42,41,69,83,113,133,20,0.547,0.547,S
3,16,VBP,0,ROOT,P2,no,R1,?,?,5,B,30,48,67,78,89,89,0,0.099,0.099,U
4,16,RB,5,ADV,P2,no,R1,?,?,5,B,19,63,73,81,84,125,40,0.152,0.457,L*+H
5,16,VBG,3,VC,P2,no,R1,?,?,5,B,15,67,78,83,89,114,25,0.156,0.311,S
6,16,PRP$,7,NMOD,P2,no,R1,?,?,5,B,21,54,69,75,86,89,3,0.113,0.113,U
7,16,NN,5,OBJ,P2,no,R1,?,?,5,B,40,37,51,77,75,110,35,1.042,1.042,LL-
8,16,CC,3,COORD,P3,no,SP1,?,?,5,C,21,53,70,74,96,107,12,0.132,0.132,U
9,16,NNS,11,SBJ,P3,no,T1,?,?,5,D,16,65,74,81,95,134,39,0.134,0.401,H*
