@relation spk4m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
2,2,JJ,2,PRD,?,?,T1,?,?,2,Z,27,52,65,79,151,226,75,0.47,0.47,HH-
1,5,NNS,0,ROOT,?,?,R1,?,?,1,U,31,48,69,80,116,122,6,0.467,0.467,H*
2,5,TO,1,NMOD,?,?,R1,?,?,1,U,3,72,73,75,124,125,0,0.101,0.101,U
3,5,VB,2,IM,?,?,R1,?,?,1,U,16,61,72,77,115,128,12,0.15,0.45,S
4,5,NNP,5,NMOD,?,?,R1,?,?,1,U,24,54,69,78,109,123,14,0.203,0.813,H*
5,5,NNS,3,OBJ,?,?,R1,?,?,1,U,36,42,67,78,101,128,27,0.374,0.749,LH-
1,18,CC,3,DEP,?,?,SP1,?,?,6,A,19,59,70,78,118,124,6,0.095,0.095,U
2,18,PRP,3,SBJ,?,?,T1,?,?,6,B,7,72,76,80,124,134,10,0.089,0.089,U
3,18,VBD,0,ROOT,?,?,R1,?,?,6,C,18,55,68,74,126,136,10,0.158,0.158,U
4,18,RB,5,AMOD,?,?,R1,?,?,6,C,19,57,70,76,90,152,62,0.176,0.352,S
5,18,JJ,3,PRD,?,?,R1,?,?,6,C,27,50,65,77,121,146,26,0.294,0.294,L*+H
6,18,CC,5,COORD,?,?,R1,?,?,6,C,15,61,72,76,108,121,13,0.268,0.268,U
7,18,JJ,6,CONJ,?,?,R1,?,?,6,C,28,48,62,76,90,118,28,0.4,0.8,HL-
8,18,JJ,10,NMOD,?,?,R1,?,?,6,D,14,65,73,79,114,137,24,0.204,0.204,S
9,18,NN,3,PRD,?,?,R1,?,?,6,D,23,53,69,76,107,150,42,0.16,0.641,H*
10,18,WDT,12,SBJ,P2,yes,R1,T1,?,6,E,24,54,72,78,103,105,2,0.163,0.163,U
11,18,VBD,10,NMOD,P2,yes,R1,R1,?,6,Z,6,65,69,71,99,106,7,0.168,0.168,U
12,18,DT,14,NMOD,P2,yes,R1,R1,?,6,Z,10,66,72,76,102,117,15,0.268,0.268,L*+H
13,18,NN,12,PRD,P2,yes,R1,R1,?,6,Z,19,57,65,76,100,117,17,0.177,0.531,S
14,18,IN,14,NMOD,P2,yes,R1,R1,?,6,Z,19,53,63,71,95,101,5,0.182,0.182,U
15,18,DT,17,NMOD,P2,yes,R1,R1,?,6,Z,7,62,65,69,90,95,5,0.112,0.112,U
16,18,NN,15,PMOD,P2,yes,R1,R1,?,6,Z,11,61,68,71,92,102,10,0.16,0.321,L*
17,18,IN,17,NMOD,P2,yes,R1,R1,?,6,Z,23,47,61,70,82,93,11,0.142,0.142,U
18,18,NNP,18,PMOD,P2,yes,R1,R1,?,6,Z,21,51,62,72,47,66,19,0.638,0.638,HL-
1,10,NNP,2,TITLE,?,?,T1,?,?,2,A,24,56,70,80,105,146,41,0.284,0.284,L*+H
2,10,NNP,3,SBJ,?,?,T1,?,?,2,A,14,64,73,79,111,128,17,0.229,0.458,S
3,10,VBZ,0,ROOT,?,?,R1,?,?,2,Z,4,66,68,70,103,114,11,0.132,0.132,U
4,10,DT,8,NMOD,?,?,R1,?,?,2,Z,4,66,70,71,106,114,8,0.05,0.05,U
5,10,NN,8,NMOD,?,?,R1,?,?,2,Z,22,54,68,76,104,139,34,0.299,0.598,H*
6,10,NN,3,PRD,?,?,R1,?,?,2,Z,20,57,71,77,91,116,25,0.188,0.376,S
7,10,VBN,8,APPO,?,?,R1,?,?,2,Z,16,58,67,74,98,99,1,0.292,0.292,S
8,10,IN,9,LOC,?,?,R1,?,?,2,Z,3,64,66,68,92,95,3,0.055,0.055,U
9,10,NNP,12,NAME,?,?,R1,?,?,2,Z,0,69,69,69,84,95,11,0.149,0.149,S
10,10,NNP,10,PMOD,?,?,R1,?,?,2,Z,28,42,62,70,83,268,186,0.258,0.258,LL-
1,15,IN,19,TMP,?,?,SP1,?,?,3,A,21,52,66,73,102,106,4,0.137,0.137,U
2,15,NN,1,PMOD,?,?,SP1,?,?,3,A,42,40,64,82,106,145,39,0.589,0.589,HL-
3,15,PRP,5,SBJ,?,?,T1,?,?,3,B,24,51,66,75,126,134,9,0.163,0.163,U
4,15,VBN,19,DEP,?,?,R1,?,?,3,Z,16,64,74,79,128,152,24,0.103,0.41,H*
5,15,DT,7,NMOD,?,?,R1,?,?,3,Z,11,62,69,73,138,144,6,0.121,0.121,U
6,15,NNP,5,OBJ,?,?,R1,?,?,3,Z,19,60,71,79,115,138,23,0.224,0.447,S
7,15,IN,5,ADV,?,?,R1,?,?,3,Z,2,71,72,73,111,118,8,0.153,0.153,U
8,15,CD,8,PMOD,A1,?,R1,?,?,3,Z,1,72,73,74,113,117,4,0.137,0.137,S
9,15,IN,9,NMOD,A1,?,R1,?,?,3,Z,9,62,66,71,101,113,12,0.095,0.095,U
10,15,DT,12,NMOD,A1,?,R1,?,?,3,Z,20,54,66,74,105,113,8,0.379,0.379,U
11,15,NN,16,NMOD,A1,?,R1,?,?,3,Z,26,52,71,78,118,129,12,0.316,0.316,L*+H
12,15,RBS,15,AMOD,A1,?,R1,?,?,3,Z,22,54,67,76,114,125,12,0.263,0.263,S
13,15,JJ,16,NMOD,A1,?,R1,?,?,3,Z,24,53,66,77,110,119,8,0.174,0.347,S
14,15,NNS,10,PMOD,A1,?,R1,?,?,3,Z,37,37,62,74,73,119,46,0.233,1.163,HL-
15,15,NNP,9,APPO,A2,?,R1,?,?,3,Z,36,37,66,73,31,104,73,0.239,0.718,LL-
1,18,DT,2,SBJ,?,?,T1,?,?,4,A,23,55,71,78,126,138,12,0.265,0.265,S
2,18,VBZ,0,ROOT,?,?,R1,?,?,4,B,19,57,71,76,141,146,5,0.23,0.23,L*+H
3,18,DT,5,NMOD,?,?,R1,?,?,4,B,21,54,70,75,119,142,23,0.132,0.132,U
4,18,NNP,5,NMOD,?,?,R1,?,?,4,B,14,65,75,79,109,136,27,0.216,0.432,L*+H
5,18,NN,2,PRD,?,?,R1,?,?,4,B,19,55,68,74,95,109,14,0.236,0.236,HL-
6,18,WDT,7,SBJ,P2,yes,R1,T1,?,4,C,9,68,74,77,99,100,1,0.098,0.098,U
7,18,VBD,5,NMOD,P2,yes,R1,R1,?,4,Z,22,54,70,76,100,126,27,0.187,0.374,L*+H
8,18,TO,7,OPRD,P2,yes,R1,R1,?,4,Z,19,58,69,77,105,135,30,0.144,0.144,U
9,18,VB,8,IM,P2,yes,R1,R1,?,4,Z,16,60,69,76,100,130,30,0.253,0.506,H*
10,18,PRP$,12,NMOD,P2,yes,R1,R1,?,4,Z,10,60,66,70,61,61,0,0.155,0.155,U
11,18,JJ,12,NMOD,P2,yes,R1,R1,?,4,Z,21,54,71,76,118,122,4,0.253,0.253,S
12,18,NN,9,OBJ,P2,yes,R1,R1,?,4,Z,19,59,73,78,106,113,7,0.196,0.391,S
13,18,IN,12,NMOD,P2,yes,R1,R1,?,4,Z,26,50,64,76,99,106,7,0.132,0.132,U
14,18,VBG,15,NMOD,P2,yes,R1,R1,?,4,Z,26,50,67,76,103,115,12,0.142,0.426,S
15,18,NN,13,PMOD,P2,yes,R1,R1,?,4,Z,22,54,68,76,99,119,20,0.178,0.714,LH-
16,18,NN,15,COORD,P2,yes,R1,R1,?,4,Z,27,49,69,76,96,119,23,0.708,0.708,L*+H
17,18,CC,17,COORD,P2,yes,R1,R1,?,4,Z,16,53,65,69,92,101,9,0.19,0.19,U
18,18,NN,18,CONJ,P2,yes,R1,R1,?,4,Z,18,52,61,70,79,129,50,0.276,0.551,LL-
1,17,RB,2,DEP,?,?,SP1,?,?,5,A,22,58,74,80,127,153,26,0.113,0.227,L*+H
2,17,IN,7,ADV,?,?,SP1,?,?,5,A,24,52,70,76,106,149,44,0.5,0.5,HL-
3,17,DT,6,NMOD,?,?,T1,?,?,5,B,19,56,69,75,110,118,8,0.13,0.13,U
4,17,VBG,6,NMOD,?,?,T1,?,?,5,B,3,72,73,75,111,144,33,0.116,0.347,L*+H
5,17,NNS,7,SBJ,?,?,T1,?,?,5,B,11,65,72,75,110,131,21,0.217,0.435,S
6,17,VBP,0,ROOT,?,?,R1,?,?,5,C,16,59,68,75,100,124,24,0.167,0.167,S
7,17,VBN,7,VC,?,?,R1,?,?,5,C,10,63,70,74,93,106,13,0.153,0.153,U
8,17,JJ,8,PRD,?,?,R1,?,?,5,C,32,48,68,79,107,119,11,0.222,0.444,H*
9,17,IN,8,ADV,?,?,R1,?,?,5,C,22,51,67,73,101,105,4,0.106,0.106,U
10,17,DT,13,NMOD,P2,yes,R1,T1,?,5,D,0,72,73,73,100,101,1,0.079,0.079,U
11,17,NNP,13,NMOD,P2,yes,R1,T1,?,5,D,9,65,72,75,101,112,11,0.082,0.245,L*+H
12,17,NNS,14,SBJ,P2,yes,R1,T1,?,5,D,17,58,67,75,92,110,18,0.481,0.481,S
13,17,TO,10,SUB,P2,yes,R1,R1,?,5,Z,4,67,69,71,92,104,12,0.074,0.074,U
14,17,VB,14,IM,P2,yes,R1,R1,?,5,Z,11,64,70,75,89,108,19,0.236,0.472,H*
15,17,DT,18,NMOD,P2,yes,R1,R1,?,5,Z,14,56,64,70,89,298,210,0.222,0.222,S
16,17,JJ,18,NMOD,P2,yes,R1,R1,?,5,Z,20,54,65,75,82,101,19,0.22,0.439,S
17,17,NN,15,OBJ,P2,yes,R1,R1,?,5,Z,16,50,59,66,203,204,1,0.236,0.236,LL-
1,15,RB,4,TMP,?,?,SP1,?,?,3,A,32,48,69,81,99,125,26,0.55,0.55,L*+H
2,15,NNP,3,NMOD,?,?,T1,?,?,3,B,24,55,71,79,119,152,33,0.166,0.497,L*+H
3,15,NNS,4,SBJ,?,?,T1,?,?,3,B,29,52,71,81,98,141,43,0.166,0.662,S
4,15,VBP,0,ROOT,?,?,R1,?,?,3,Z,10,65,73,75,106,109,3,0.136,0.136,U
5,15,VBG,4,VC,?,?,R1,?,?,3,Z,16,64,74,80,106,133,28,0.164,0.491,L*+H
6,15,NN,7,TITLE,?,?,R1,?,?,3,Z,29,47,66,76,109,133,25,0.15,0.45,S
7,15,NNP,5,OBJ,?,?,R1,?,?,3,Z,23,55,68,78,102,115,13,0.355,0.355,L*
8,15,TO,5,OPRD,?,?,R1,?,?,3,Z,5,69,72,74,104,115,10,0.075,0.075,U
9,15,VB,8,IM,?,?,R1,?,?,3,Z,11,65,72,75,101,125,24,0.273,0.546,L*
10,15,IN,9,ADV,?,?,R1,?,?,3,Z,24,49,66,73,98,105,6,0.355,0.355,S
11,15,NN,14,NMOD,?,?,R1,?,?,3,Z,26,51,70,77,114,130,16,0.152,0.455,H*
12,15,NNP,11,APPO,?,?,R1,?,?,3,Z,25,52,70,77,108,123,15,0.24,0.479,S
13,15,NN,10,PMOD,?,?,R1,?,?,3,Z,23,51,68,74,103,127,23,0.142,0.426,S
14,15,TO,14,NMOD,?,?,R1,?,?,3,Z,8,58,63,66,91,93,3,0.142,0.142,U
15,15,VBP,15,IM,?,?,R1,?,?,3,Z,26,49,64,76,100,104,4,0.245,0.49,LL-
1,14,DT,7,NMOD,?,?,T1,?,?,2,A,21,54,70,76,122,134,13,0.159,0.159,U
2,14,NNP,7,NMOD,?,?,T1,?,?,2,A,20,59,75,79,122,158,36,0.243,0.729,L*+H
3,14,NNP,7,NAME,?,?,T1,?,?,2,A,8,71,77,79,122,151,29,0.258,0.258,H*
4,14,NNP,7,NAME,?,?,T1,?,?,2,A,17,63,74,80,124,134,9,0.367,0.367,S
5,14,NNP,7,NAME,?,?,T1,?,?,2,A,16,57,68,73,100,125,26,0.141,0.565,S
6,14,NNP,9,SBJ,?,?,T1,?,?,2,A,6,67,71,73,96,105,9,0.196,0.392,S
7,14,MD,0,ROOT,?,?,R1,?,?,2,Z,19,54,67,74,97,108,11,0.198,0.198,U
8,14,VB,9,VC,?,?,R1,?,?,2,Z,19,55,66,74,96,123,27,0.253,0.253,S
9,14,NN,12,NMOD,?,?,R1,?,?,2,Z,14,63,72,78,109,132,23,0.117,0.352,L*+H
10,14,NNS,10,OBJ,?,?,R1,?,?,2,Z,22,52,67,73,86,127,41,0.192,0.575,S
11,14,NNS,10,OBJ,?,?,R1,?,?,2,Z,18,57,68,75,100,104,4,0.248,0.248,L*
12,14,IN,13,NMOD,?,?,R1,?,?,2,Z,21,53,67,74,94,110,15,0.169,0.337,S
13,14,DT,16,NMOD,?,?,R1,?,?,2,Z,15,51,60,66,0,0,0,0.109,0.109,U
14,14,NN,14,PMOD,?,?,R1,?,?,2,Z,26,47,62,73,0,0,0,0.566,0.566,LL-
1,15,NNP,3,SBJ,?,?,T1,?,?,2,A,20,59,73,79,117,148,31,0.183,0.55,L*+H
2,15,RB,3,MNR,?,?,R1,?,?,2,Z,25,54,73,79,131,166,35,0.269,0.539,L*+H
3,15,VBD,0,ROOT,?,?,R1,?,?,2,Z,18,60,71,78,107,165,58,0.138,0.414,HL-
4,15,DT,7,NMOD,?,?,R1,?,?,2,Z,15,58,67,73,107,107,0,0.102,0.102,U
5,15,VBG,7,NMOD,?,?,R1,?,?,2,Z,27,52,70,79,110,136,27,0.233,0.465,L*+H
6,15,NNP,7,NMOD,?,?,R1,?,?,2,Z,5,70,73,75,99,131,33,0.201,0.403,S
7,15,NNS,3,OBJ,?,?,R1,?,?,2,Z,13,61,69,74,97,108,11,0.199,0.397,S
8,15,IN,7,NMOD,?,?,R1,?,?,2,Z,8,63,67,71,91,97,6,0.136,0.136,U
9,15,JJ,10,NMOD,?,?,R1,?,?,2,Z,11,63,69,74,91,147,56,0.177,0.709,L*+H
10,15,NNS,8,PMOD,?,?,R1,?,?,2,Z,17,60,71,77,100,109,8,0.267,0.267,S
11,15,CC,10,COORD,?,?,R1,?,?,2,Z,12,58,68,70,102,105,3,0.119,0.119,U
12,15,NN,11,CONJ,?,?,R1,?,?,2,Z,11,63,69,75,85,104,19,0.134,0.403,S
13,15,IN,3,ADV,?,?,R1,?,?,2,Z,21,48,61,69,85,100,15,0.139,0.278,LL-
14,15,NNS,17,NMOD,?,?,R1,?,?,2,Z,20,50,62,70,80,112,31,0.258,0.516,H*
15,15,NNS,13,PMOD,?,?,R1,?,?,2,Z,18,51,61,69,263,299,36,0.554,0.554,LL-
1,14,NNP,2,SBJ,?,?,T1,?,?,2,A,21,56,73,78,105,144,39,0.176,0.528,L*+H
2,14,VBZ,0,ROOT,?,?,R1,?,?,2,Z,17,60,71,77,132,140,8,0.11,0.11,U
3,14,RB,2,TMP,?,?,R1,?,?,2,Z,12,67,76,79,124,139,15,0.225,0.225,S
4,14,VBG,2,VC,?,?,R1,?,?,2,Z,17,59,71,76,111,125,14,0.229,0.459,S
5,14,PRP$,7,NMOD,?,?,R1,?,?,2,Z,18,54,66,72,106,109,4,0.188,0.188,U
6,14,JJ,7,NMOD,?,?,R1,?,?,2,Z,26,50,73,76,103,126,23,0.25,0.5,L*+H
7,14,NNS,4,OBJ,?,?,R1,?,?,2,Z,8,66,71,74,103,123,20,0.179,0.358,S
8,14,IN,7,LOC,?,?,R1,?,?,2,Z,14,56,66,70,97,114,16,0.156,0.156,U
9,14,NNP,8,PMOD,?,?,R1,?,?,2,Z,17,60,71,77,94,114,20,0.239,0.478,HL-
10,14,TO,4,PRP,?,?,R1,?,?,2,Z,6,60,63,66,99,106,6,0.072,0.072,U
11,14,VB,10,IM,?,?,R1,?,?,2,Z,15,63,73,78,84,106,21,0.197,0.395,L*
12,14,PRP$,14,NMOD,?,?,R1,?,?,2,Z,11,63,68,74,99,105,7,0.188,0.188,U
13,14,JJ,14,NMOD,?,?,R1,?,?,2,Z,20,52,65,72,89,99,10,0.312,0.312,S
14,14,NNS,11,OBJ,?,?,R1,?,?,2,Z,31,44,62,75,39,39,0,0.371,0.743,LL-
1,15,NNP,2,TITLE,?,?,T1,?,?,4,A,21,56,71,77,108,158,50,0.191,0.381,L*+H
2,15,NNP,4,NMOD,?,?,T1,?,?,4,A,17,62,75,79,129,146,18,0.183,0.366,S
3,15,NN,0,ROOT,?,?,T1,?,?,4,A,29,50,70,79,103,129,26,0.236,0.236,HL-
4,15,IN,4,NMOD,?,?,T1,?,?,4,A,30,47,68,77,103,103,1,0.166,0.166,U
5,15,NNS,12,SBJ,P2,?,T1,T1,?,4,B,20,58,71,77,112,143,31,0.186,0.559,L*+H
6,15,TO,6,NMOD,P2,?,T1,T1,?,4,B,19,53,64,72,0,0,0,0.162,0.162,U
7,15,NN,10,NMOD,P2,?,T1,T1,?,4,B,26,53,69,79,117,123,6,0.33,0.33,S
8,15,NN,7,PMOD,P2,?,T1,T1,?,4,B,20,56,71,76,97,136,40,0.185,0.371,H*
9,15,MD,5,SUB,P2,?,T1,R1,?,4,C,13,60,69,73,95,101,6,0.154,0.154,U
10,15,VB,12,VC,P2,?,T1,R1,?,4,C,24,54,70,79,89,124,35,0.299,0.597,L*
11,15,JJ,15,SBJ,P2,?,T1,R1,?,4,C,16,57,69,73,87,119,32,0.152,0.608,HL-
12,15,VBZ,13,OBJ,?,?,R1,?,?,4,Z,14,57,67,71,85,102,17,0.427,0.427,S
13,15,VBN,15,VC,?,?,R1,?,?,4,Z,17,56,68,73,102,108,6,0.288,0.288,L*
14,15,TO,16,ADV,?,?,R1,?,?,4,Z,13,60,67,72,87,108,21,0.098,0.098,U
15,15,NN,17,PMOD,?,?,R1,?,?,4,Z,28,45,64,74,73,105,32,0.284,0.568,LL-
1,12,DT,22,NMOD,?,?,T1,?,?,2,A,17,57,67,74,110,111,1,0.113,0.113,U
2,12,JJ,22,NMOD,?,?,T1,?,?,2,A,24,56,70,80,129,152,22,0.156,0.313,L*+H
3,12,NN,23,SBJ,?,?,T1,?,?,2,A,22,56,70,78,108,138,30,0.229,0.458,S
4,12,VBZ,4,NMOD,?,?,T1,?,?,2,A,20,52,63,72,101,108,6,0.22,0.22,HL-
5,12,VBG,23,ADV,?,?,R1,?,?,2,Z,24,54,71,78,115,145,30,0.113,0.452,H*
6,12,DT,27,NMOD,?,?,R1,?,?,2,Z,18,56,70,75,119,141,23,0.155,0.155,U
7,12,NN,25,OBJ,?,?,R1,?,?,2,Z,26,52,68,79,104,128,24,0.192,0.384,S
8,12,CC,27,COORD,?,?,R1,?,?,2,Z,3,69,71,72,106,112,6,0.113,0.113,U
9,12,NNS,28,CONJ,?,?,R1,?,?,2,Z,19,54,69,74,90,110,20,0.192,0.384,HL-
10,12,TO,25,PRP,?,?,R1,?,?,2,Z,17,57,67,74,98,112,14,0.162,0.162,U
11,12,VB,30,IM,?,?,R1,?,?,2,Z,16,61,70,77,82,111,29,0.164,0.328,L*
12,12,NN,31,OBJ,?,?,R1,?,?,2,Z,22,51,65,73,89,224,135,0.153,0.765,LL-
1,9,PRP,2,SBJ,?,?,T1,?,?,2,A,31,41,62,73,112,128,17,0.13,0.13,U
2,9,VBZ,0,ROOT,?,?,R1,?,?,2,Z,21,59,72,80,106,148,42,0.39,0.39,L*+H
3,9,VBN,2,VC,?,?,R1,?,?,2,Z,7,68,72,75,129,147,18,0.167,0.167,U
4,9,JJ,4,PRD,?,?,R1,?,?,2,Z,17,58,70,75,125,131,6,0.095,0.19,S
5,9,TO,5,AMOD,?,?,R1,?,?,2,Z,14,62,70,76,122,138,16,0.112,0.112,U
6,9,VB,6,IM,?,?,R1,?,?,2,Z,23,54,69,77,105,122,17,0.228,0.455,HL-
7,9,DT,10,NMOD,?,?,R1,?,?,2,Z,25,50,65,75,107,115,8,0.193,0.193,U
8,9,NNP,10,NMOD,?,?,R1,?,?,2,Z,25,53,71,78,91,107,17,0.245,0.489,H*
9,9,NN,7,OBJ,?,?,R1,?,?,2,Z,24,52,66,75,43,103,60,0.266,0.532,LL-
1,13,JJ,2,NMOD,?,?,T1,?,?,2,A,21,57,74,78,122,144,21,0.126,0.252,L*+H
2,13,NNS,8,SBJ,?,?,T1,?,?,2,A,18,60,70,78,99,141,42,0.263,0.526,LL-
3,13,VBG,2,NMOD,?,?,T1,?,?,2,A,25,54,68,79,107,141,34,0.154,0.463,H*
4,13,NNP,6,NAME,?,?,T1,?,?,2,A,14,63,71,77,113,122,9,0.22,0.22,S
5,13,NNP,4,PMOD,?,?,T1,?,?,2,A,33,43,64,76,96,120,23,0.222,0.666,HL-
6,13,MD,0,ROOT,?,?,R1,?,?,2,Z,16,59,71,75,104,112,7,0.135,0.135,S
7,13,VB,8,VC,?,?,R1,?,?,2,Z,4,72,74,76,103,111,8,0.103,0.103,U
8,13,DT,12,NMOD,?,?,R1,?,?,2,Z,5,69,73,75,101,103,2,0.081,0.081,U
9,13,JJ,12,NMOD,?,?,R1,?,?,2,Z,21,58,71,79,103,119,16,0.301,0.301,H*
10,13,NN,9,OBJ,?,?,R1,?,?,2,Z,16,60,70,76,88,103,15,0.297,0.297,S
11,13,VBG,9,OPRD,?,?,R1,?,?,2,Z,23,55,67,77,88,111,23,0.196,0.589,L*
12,13,VBN,15,NMOD,?,?,R1,?,?,2,Z,18,54,66,73,89,110,21,0.144,0.432,S
13,13,NN,13,OBJ,?,?,R1,?,?,2,Z,15,56,63,72,76,289,213,0.183,0.548,HL-
1,10,DT,2,NMOD,?,?,T1,?,?,2,A,26,49,66,75,106,122,16,0.163,0.163,U
2,10,NNS,7,SBJ,?,?,T1,?,?,2,A,25,56,75,82,133,143,10,0.203,0.609,L*+H
3,10,IN,2,NMOD,?,?,T1,?,?,2,A,8,65,69,73,111,125,15,0.113,0.113,U
4,10,DT,6,NMOD,?,?,T1,?,?,2,A,4,68,70,72,113,117,4,0.085,0.085,U
5,10,NNP,6,NMOD,?,?,T1,?,?,2,A,6,70,73,77,113,119,6,0.116,0.347,S
6,10,NNS,3,PMOD,?,?,T1,?,?,2,A,12,64,70,76,93,114,21,0.207,0.414,H*
7,10,VBP,0,ROOT,?,?,R1,?,?,2,Z,26,48,65,74,97,274,177,0.181,0.181,U
8,10,NNS,7,PRD,?,?,R1,?,?,2,Z,27,50,66,77,101,293,192,0.262,0.524,H*
9,10,IN,8,NMOD,?,?,R1,?,?,2,Z,19,55,69,75,104,108,4,0.177,0.177,S
10,10,NN,9,PMOD,?,?,R1,?,?,2,Z,28,50,65,78,35,109,73,0.252,1.008,LL-
1,15,DT,2,NMOD,?,?,SP1,T1,?,5,A,28,47,68,75,113,145,32,0.143,0.143,U
2,15,NNS,3,SBJ,?,?,SP1,T1,?,5,A,17,62,72,78,112,167,55,0.202,0.605,L*+H
3,15,VBD,0,ROOT,?,?,SP1,R1,?,5,A,11,66,72,77,111,122,11,0.18,0.18,S
4,15,PRP,5,SBJ,?,?,T1,?,?,5,B,12,65,74,77,108,117,9,0.128,0.128,U
5,15,VBP,3,OBJ,?,?,R1,?,?,5,C,16,60,67,76,50,108,59,0.138,0.138,S
6,15,VBN,5,VC,?,?,R1,?,?,5,C,14,64,73,78,123,139,16,0.109,0.437,H*
7,15,DT,9,NMOD,?,?,R1,?,?,5,C,10,59,67,70,118,124,7,0.09,0.09,U
8,15,NN,9,NMOD,?,?,R1,?,?,5,C,22,55,68,77,101,296,195,0.343,0.343,S
9,15,NN,6,OBJ,?,?,R1,?,?,5,C,13,60,68,73,91,105,15,0.331,0.331,HL-
10,15,WDT,11,SBJ,P2,yes,R1,T1,?,5,D,21,54,67,75,98,100,2,0.139,0.139,U
11,15,VBZ,9,NMOD,P2,yes,R1,R1,?,5,Z,23,56,69,79,86,117,31,0.211,0.421,H*
12,15,DT,13,NMOD,P2,yes,R1,R1,?,5,Z,17,55,65,72,0,0,0,0.114,0.114,U
13,15,NN,11,OBJ,P2,yes,R1,R1,?,5,Z,25,53,68,78,92,127,35,0.245,0.491,S
14,15,IN,13,NMOD,P2,yes,R1,R1,?,5,Z,26,44,59,71,87,92,5,0.106,0.106,U
15,15,NN,14,PMOD,P2,yes,R1,R1,?,5,Z,30,45,63,75,35,115,80,0.266,0.533,LL-
1,21,IN,15,ADV,?,?,SP1,?,?,3,A,29,48,70,77,132,145,13,0.155,0.155,S
2,21,DT,4,NMOD,?,?,SP1,?,?,3,A,19,57,69,76,145,161,16,0.101,0.101,U
3,21,JJ,4,NMOD,?,?,SP1,?,?,3,A,13,64,73,78,136,162,26,0.132,0.397,L*
4,21,NN,1,PMOD,?,?,SP1,?,?,3,A,19,57,71,76,88,103,15,0.391,0.391,LL-
5,21,DT,7,NMOD,?,?,T1,?,?,3,B,12,62,68,74,0,0,0,0.088,0.088,U
6,21,NN,15,SBJ,?,?,T1,?,?,3,B,20,59,72,79,102,134,31,0.162,0.81,H*
7,21,IN,7,NMOD,?,?,T1,?,?,3,B,7,62,66,69,87,107,19,0.139,0.139,U
8,21,DT,14,NMOD,?,?,T1,?,?,3,B,21,52,64,72,99,105,6,0.101,0.101,U
9,21,VBG,14,NMOD,?,?,T1,?,?,3,B,25,53,70,78,103,142,40,0.155,0.775,L*+H
10,21,JJ,14,NMOD,?,?,T1,?,?,3,B,20,57,73,77,101,108,7,0.338,0.338,S
11,21,NN,8,PMOD,?,?,T1,?,?,3,B,26,53,70,78,90,110,20,0.338,0.338,HL-
12,21,VBZ,0,ROOT,?,?,R1,?,?,3,Z,20,54,66,74,96,101,5,0.191,0.191,U
13,21,RB,15,ADV,?,?,R1,?,?,3,Z,25,51,71,77,111,134,22,0.175,0.35,L*+H
14,21,VBN,15,VC,?,?,R1,?,?,3,Z,4,72,73,76,125,132,7,0.101,0.101,U
15,21,VBN,17,VC,?,?,R1,?,?,3,Z,18,57,67,75,93,125,32,0.236,0.471,S
16,21,IN,18,ADV,?,?,R1,?,?,3,Z,18,52,65,70,91,100,10,0.222,0.222,U
17,21,NN,19,PMOD,?,?,R1,?,?,3,Z,27,49,66,76,103,134,30,0.465,0.465,L*+H
18,21,CC,20,COORD,?,?,R1,?,?,3,Z,17,52,64,69,95,103,8,0.155,0.155,U
19,21,NN,23,NMOD,?,?,R1,?,?,3,Z,22,53,69,76,95,112,17,0.293,0.586,S
20,21,NN,21,CONJ,?,?,R1,?,?,3,Z,16,56,66,71,85,107,23,0.242,0.242,S
21,21,NNS,15,NMOD,?,?,R1,?,?,3,Z,26,45,60,71,62,277,215,0.581,0.581,LL-
1,18,IN,11,TMP,?,?,R1-1,?,?,2,A,26,49,67,76,118,121,3,0.153,0.153,U
2,18,DT,6,NMOD,?,?,R1-1,?,?,2,A,5,71,75,77,111,118,7,0.1,0.1,U
3,18,JJ,6,NMOD,?,?,R1-1,?,?,2,A,27,53,71,80,111,162,50,0.137,0.685,L*+H
4,18,NN,1,PMOD,?,?,R1-1,?,?,2,A,24,56,71,80,93,102,9,0.266,0.532,S
